id,best_item,ratings,num_of_specs,num_of_tags,num_of_users,avg_usage_time,num_of_reviews,sum_of_recommend,avg_review_len
464120,0,1,0,1,3,0.3333,0,0,0.0000
464230,0,2,4,11,22,248.2727,0,0,0.0000
464350,1,3,7,20,18,1899.1667,0,0,0.0000
464360,0,3,5,20,6,190.8333,0,0,0.0000
464380,0,-2,4,5,1,183.0000,0,0,0.0000
464440,0,0,10,5,20,1.0000,0,0,0.0000
464470,0,0,3,7,28,135.0000,0,0,0.0000
464540,0,3,10,2,33,2.9394,0,0,0.0000
464620,1,3,4,11,5,2396.2000,0,0,0.0000
464670,1,0,4,9,1,3257.0000,0,0,0.0000
464690,0,-2,2,17,1,10.0000,0,0,0.0000
464700,0,0,3,12,118,31.9153,0,0,0.0000
464760,0,-2,3,17,39,161.3846,0,0,0.0000
464780,0,3,1,11,300,146.8133,5,5,50.6000
464800,0,0,3,4,34,3.5294,0,0,0.0000
464830,0,0,2,13,4,245.0000,0,0,0.0000
464880,0,2,1,9,1,9.0000,0,0,0.0000
464940,0,2,6,2,41,1.3902,0,0,0.0000
464960,0,3,5,13,17,87.2353,0,0,0.0000
465000,0,2,2,4,14,117.2857,0,0,0.0000
465060,1,0,7,3,2,3725.5000,0,0,0.0000
465070,0,1,7,2,1,8.0000,0,0,0.0000
465130,0,3,4,6,3,643.3333,0,0,0.0000
465150,0,1,6,4,1,30.0000,0,0,0.0000
465170,0,0,4,17,2,169.0000,0,0,0.0000
465310,0,1,6,6,3,3.3333,0,0,0.0000
465430,0,3,6,4,1,0.0000,0,0,0.0000
465450,0,2,7,6,2,38.0000,0,0,0.0000
465510,1,-2,2,8,3,3743.6667,0,0,0.0000
465520,0,4,3,16,38,29.0263,0,0,0.0000
465600,0,2,10,5,9,0.0000,0,0,0.0000
465670,0,0,5,3,21,123.9048,0,0,0.0000
465720,0,0,4,16,3,298.0000,0,0,0.0000
465750,0,0,4,3,2,75.5000,0,0,0.0000
465760,0,2,5,19,8,224.0000,0,0,0.0000
465780,0,3,14,16,5,107.0000,0,0,0.0000
465860,0,0,1,3,1,2.0000,0,0,0.0000
465890,0,0,1,3,1,223.0000,0,0,0.0000
465930,0,2,1,3,34,3.2941,0,0,0.0000
466050,0,0,1,3,1,5.0000,0,0,0.0000
466100,0,0,1,3,2,243.5000,0,0,0.0000
466110,0,3,5,7,3,26.3333,0,0,0.0000
466170,1,3,4,5,154,3276.7532,0,0,0.0000
466210,0,-2,1,5,4,0.0000,0,0,0.0000
466280,0,0,3,3,5,0.0000,0,0,0.0000
466350,1,0,4,7,1,2519.0000,0,0,0.0000
466420,0,0,5,5,26,91.9231,0,0,0.0000
466430,0,1,4,6,6,67.6667,0,0,0.0000
466490,0,-2,4,16,18,165.1667,0,0,0.0000
466500,0,2,3,19,59,127.7627,0,0,0.0000
466580,0,0,3,3,14,171.1429,0,0,0.0000
466720,0,3,6,3,35,0.7143,0,0,0.0000
466730,0,0,3,6,22,100.2727,0,0,0.0000
466780,0,2,3,4,8,128.8750,0,0,0.0000
466790,0,-2,2,2,29,102.5517,0,0,0.0000
466820,0,1,4,6,9,0.4444,0,0,0.0000
466830,0,-2,3,6,24,0.9583,0,0,0.0000
466840,0,0,2,3,142,84.6972,0,0,0.0000
466870,0,3,3,7,6,11.6667,0,0,0.0000
466910,0,3,3,14,1140,137.2921,5,3,59.2000
467000,0,0,2,6,181,84.0387,0,0,0.0000
467010,0,0,3,4,27,0.0000,0,0,0.0000
467090,0,0,4,4,6,155.3333,0,0,0.0000
467120,0,0,6,5,10,0.1000,0,0,0.0000
467170,0,0,1,3,2,4.5000,0,0,0.0000
467210,0,3,2,3,21,8.2857,0,0,0.0000
467220,1,1,4,20,2,3113.0000,0,0,0.0000
467310,0,0,4,14,25,139.4800,0,0,0.0000
467330,0,1,5,5,3,140.0000,0,0,0.0000
467370,0,0,3,4,99,100.1313,0,0,0.0000
467390,0,0,3,3,12,154.4167,0,0,0.0000
467430,0,0,1,1,13,246.7692,0,0,0.0000
467480,0,0,7,3,1,0.0000,0,0,0.0000
467520,0,0,1,4,2,5.0000,0,0,0.0000
467760,0,3,12,7,3,162.0000,0,0,0.0000
467780,0,1,4,3,15,2.2667,0,0,0.0000
467790,0,0,6,2,1,83.0000,0,0,0.0000
467820,0,3,2,8,187,51.7754,3,3,175.0000
467850,0,0,5,6,4,301.7500,0,0,0.0000
467890,0,0,6,8,2,33.0000,0,0,0.0000
467900,0,2,5,20,8,200.6250,1,1,2971.0000
467910,0,0,3,7,4,41.5000,0,0,0.0000
467930,0,2,4,8,27,123.1852,0,0,0.0000
467950,0,2,6,8,51,84.4902,0,0,0.0000
467960,0,3,4,20,7,164.5714,0,0,0.0000
467990,0,0,3,19,5,329.8000,0,0,0.0000
468050,0,3,2,4,1,113.0000,0,0,0.0000
468070,0,1,1,7,3,109.6667,0,0,0.0000
468080,0,0,3,2,5,21.8000,0,0,0.0000
468100,0,2,6,10,1,0.0000,0,0,0.0000
468150,0,0,6,17,2,0.0000,0,0,0.0000
468160,0,0,4,4,1,11.0000,0,0,0.0000
468240,0,1,13,7,28,5.3571,1,1,586.0000
468310,0,1,4,2,3,14.3333,0,0,0.0000
468320,0,0,2,2,22,5.0000,0,0,0.0000
468490,0,3,4,6,54,132.1667,0,0,0.0000
468560,0,0,3,12,431,16.4316,3,-1,234.6667
468700,0,2,6,6,144,16.0833,0,0,0.0000
468740,0,1,9,6,2,41.0000,0,0,0.0000
468780,0,0,4,4,6,69.0000,0,0,0.0000
468800,0,2,2,4,13,105.3077,0,0,0.0000
468820,0,3,9,8,9,19.3333,0,0,0.0000
468900,0,0,0,1,10,0.1000,0,0,0.0000
469560,0,0,5,3,1,12.0000,0,0,0.0000
469600,0,2,2,6,1,17.0000,0,0,0.0000
469650,0,0,6,2,53,13.6226,0,0,0.0000
469710,0,1,6,4,4,0.0000,0,0,0.0000
469730,0,3,2,6,233,287.1545,2,2,6.0000
469830,0,3,6,3,2,50.5000,0,0,0.0000
469890,0,3,4,5,33,140.0303,0,0,0.0000
469900,0,0,1,7,3,0.0000,0,0,0.0000
469930,0,0,3,4,3,0.0000,0,0,0.0000
469980,0,2,5,6,1,0.0000,0,0,0.0000
469990,0,3,9,14,207,23.5072,2,2,166.0000
470060,0,2,4,20,3,9.0000,0,0,0.0000
470130,0,0,4,11,40,0.7500,0,0,0.0000
470140,0,0,5,6,2,7.0000,0,0,0.0000
470240,0,0,1,2,1,0.0000,0,0,0.0000
470250,0,1,1,2,2,0.0000,0,0,0.0000
470260,0,2,4,19,9,103.0000,0,0,0.0000
470270,0,2,4,8,32,49.8438,0,0,0.0000
470280,0,-2,4,4,1,31.0000,0,0,0.0000
470450,0,2,3,5,21,88.0476,0,0,0.0000
470480,1,1,11,6,3,4753.6667,0,0,0.0000
470590,0,2,5,4,9,131.4444,0,0,0.0000
470600,0,0,3,5,4,261.5000,0,0,0.0000
470760,0,0,2,8,19,45.3684,0,0,0.0000
471160,0,1,10,4,2,28.5000,0,0,0.0000
471170,0,0,5,5,21,225.5714,0,0,0.0000
471220,0,0,7,3,1,135.0000,0,0,0.0000
471260,1,1,4,9,2,4185.5000,0,0,0.0000
471270,0,0,8,4,2,1.5000,0,0,0.0000
471380,0,0,4,11,17,107.2353,0,0,0.0000
471570,0,1,3,4,4,85.2500,0,0,0.0000
471630,0,2,7,4,37,2.4324,0,0,0.0000
471640,0,0,5,7,1,0.0000,0,0,0.0000
471710,0,4,14,14,94,69.8723,1,1,369.0000
471910,0,-2,3,7,26,138.6154,0,0,0.0000
471920,0,3,3,3,1,0.0000,0,0,0.0000
472060,0,3,4,6,50,59.6000,1,1,104.0000
472680,0,2,2,10,188,23.0319,1,1,615.0000
472770,0,0,3,1,5,0.2000,0,0,0.0000
472870,0,3,4,11,19,499.0000,0,0,0.0000
473050,0,0,5,4,9,0.0000,0,0,0.0000
473140,0,0,5,3,8,133.0000,0,0,0.0000
473450,0,3,4,8,16,201.8750,0,0,0.0000
473460,1,3,5,5,2,3464.5000,1,1,210.0000
473480,0,0,4,4,8,129.3750,0,0,0.0000
473510,0,1,2,5,16,122.0000,0,0,0.0000
473520,0,0,3,4,93,171.2366,0,0,0.0000
473560,0,0,2,7,128,75.6406,0,0,0.0000
473670,0,0,4,3,7,64.4286,0,0,0.0000
473710,0,-2,3,5,2,0.0000,0,0,0.0000
473730,0,-2,2,4,22,0.0000,0,0,0.0000
473770,0,3,8,12,197,59.7360,0,0,0.0000
473800,0,0,3,3,25,0.0800,0,0,0.0000
473810,0,-2,9,6,2,109.5000,0,0,0.0000
473840,0,1,2,4,2,0.0000,0,0,0.0000
473910,0,0,8,6,16,53.4375,0,0,0.0000
473920,0,3,3,10,1,0.0000,0,0,0.0000
473970,0,2,10,11,14,101.1429,0,0,0.0000
474010,0,0,3,20,47,4.8936,1,1,1071.0000
474030,0,3,1,4,48,1.7500,1,-1,57.0000
474050,0,0,3,3,40,0.1000,0,0,0.0000
474230,0,0,0,2,2,250.0000,0,0,0.0000
474620,0,1,3,5,3,0.0000,0,0,0.0000
474750,0,3,4,13,310,147.4161,2,2,656.5000
474790,0,-2,8,8,11,2.0000,0,0,0.0000
474820,0,2,3,4,21,86.3810,0,0,0.0000
474910,0,0,4,5,7,90.8571,0,0,0.0000
474980,0,1,4,10,2,112.0000,0,0,0.0000
475050,0,0,6,3,3,0.0000,0,0,0.0000
475080,0,0,2,4,16,0.5000,0,0,0.0000
475220,0,0,4,17,16,126.2500,0,0,0.0000
475240,0,3,3,7,19,1.4737,0,0,0.0000
475430,0,0,2,9,19,206.9474,0,0,0.0000
475490,1,3,4,17,3,33759.0000,1,1,115.0000
475520,0,2,5,4,1,0.0000,0,0,0.0000
475550,0,3,5,20,13,39.6923,0,0,0.0000
476030,0,0,1,9,22,3.9091,0,0,0.0000
476240,0,3,4,10,20,125.3500,0,0,0.0000
476410,0,1,4,5,2,11.5000,0,0,0.0000
476450,0,2,2,6,5,0.0000,0,0,0.0000
476460,0,3,6,5,52,94.5000,2,2,95.5000
476490,0,3,4,8,12,152.0833,0,0,0.0000
476510,0,0,5,6,44,0.1364,0,0,0.0000
476700,0,3,7,6,5,32.0000,0,0,0.0000
476710,0,0,6,9,1,0.0000,0,0,0.0000
476880,0,-2,2,20,15,146.3333,0,0,0.0000
476920,0,0,3,7,5,116.2000,0,0,0.0000
477010,0,0,2,1,5,1.0000,0,0,0.0000
477130,0,3,7,5,61,3.2131,0,0,0.0000
477160,0,3,10,20,71,197.3662,2,0,1426.0000
477170,0,0,7,6,1,0.0000,0,0,0.0000
477200,0,3,5,4,27,81.0741,0,0,0.0000
477270,0,3,5,4,34,64.7353,1,1,234.0000
477290,0,1,6,2,156,211.7372,0,0,0.0000
477310,0,1,2,1,8,60.7500,1,1,169.0000
477750,0,0,1,4,9,0.0000,0,0,0.0000
477800,0,0,4,5,12,0.9167,0,0,0.0000
477910,0,1,5,7,4,281.2500,0,0,0.0000
477950,0,2,4,8,3,43.0000,0,0,0.0000
477980,0,0,3,4,20,195.9000,0,0,0.0000
478010,0,0,2,5,26,25.3077,0,0,0.0000
478950,0,2,5,6,2,80.5000,0,0,0.0000
478960,0,0,0,4,22,6.1364,0,0,0.0000
478980,0,3,3,6,17,21.8235,0,0,0.0000
479000,0,2,4,3,1,34.0000,0,0,0.0000
479010,0,2,8,5,1,1.0000,0,0,0.0000
479020,0,1,5,10,1,868.0000,0,0,0.0000
479040,0,0,3,7,2,0.0000,0,0,0.0000
479100,0,0,2,3,17,0.0000,0,0,0.0000
479110,0,0,5,5,1,168.0000,0,0,0.0000
479130,0,0,0,7,245,6.6000,0,0,0.0000
479150,0,0,4,3,4,375.5000,0,0,0.0000
479170,0,0,1,3,63,0.1746,0,0,0.0000
479180,0,-1,2,6,1,0.0000,0,0,0.0000
479260,0,0,2,4,21,283.2381,1,1,291.0000
480410,0,0,8,8,1,0.0000,0,0,0.0000
480450,0,3,5,7,3,61.6667,0,0,0.0000
480480,0,3,3,4,10,134.8000,1,-1,72.0000
480500,0,0,10,6,1,709.0000,0,0,0.0000
480690,0,1,6,3,1,11.0000,0,0,0.0000
480780,0,-2,1,2,2,0.0000,0,0,0.0000
480900,0,3,3,14,1,0.0000,0,0,0.0000
481870,0,3,7,20,6,47.6667,0,0,0.0000
482120,0,0,3,4,25,240.2000,0,0,0.0000
482300,0,2,4,8,19,118.0000,0,0,0.0000
482390,0,3,10,3,42,3.4286,0,0,0.0000
482730,0,0,7,12,9,0.0000,0,0,0.0000
482750,0,2,6,3,9,0.0000,0,0,0.0000
482890,0,-1,2,9,9,0.0000,0,0,0.0000
482920,0,2,4,11,159,602.0189,1,1,85.0000
483680,0,1,5,6,19,3.7368,0,0,0.0000
483820,0,0,5,5,1,65.0000,0,0,0.0000
483950,0,3,1,3,1,1.0000,0,0,0.0000
483970,0,3,5,2,3,12.0000,0,0,0.0000
484870,0,3,8,4,20,97.7500,0,0,0.0000
484890,0,0,7,3,1,9.0000,0,0,0.0000
484950,0,2,6,14,130,165.0923,0,0,0.0000
485000,0,0,5,3,191,17.6963,0,0,0.0000
485080,0,0,5,4,22,108.0000,0,0,0.0000
485110,0,1,5,5,2,8.5000,0,0,0.0000
485150,0,0,0,1,1,0.0000,0,0,0.0000
485160,0,1,5,8,6,85.5000,0,0,0.0000
485220,0,0,3,4,125,122.6480,0,0,0.0000
485230,0,0,6,3,27,8.5926,0,0,0.0000
485240,0,0,10,4,1,101.0000,0,0,0.0000
485270,0,0,5,5,1,7.0000,0,0,0.0000
485310,0,0,4,9,27,217.1852,0,0,0.0000
485330,0,0,2,4,96,90.3854,0,0,0.0000
485340,1,2,1,6,1,7337.0000,0,0,0.0000
485350,0,3,5,7,4,522.2500,0,0,0.0000
485360,0,1,4,19,5,70.2000,0,0,0.0000
485370,0,0,7,13,11,116.9091,0,0,0.0000
485380,0,3,1,17,139,100.1151,5,5,148.8000
485390,0,0,3,3,7,198.8571,0,0,0.0000
485410,0,-2,2,3,24,247.9583,0,0,0.0000
485440,0,-2,3,4,21,201.3333,0,0,0.0000
485450,0,2,5,7,25,263.0400,0,0,0.0000
485490,0,3,3,9,46,145.0435,0,0,0.0000
485500,0,2,3,2,1,0.0000,0,0,0.0000
485560,0,0,2,5,21,140.0476,0,0,0.0000
485570,0,0,2,7,18,107.7222,0,0,0.0000
485580,0,0,2,6,5,67.2000,0,0,0.0000
485600,0,1,4,4,2,63.0000,0,0,0.0000
485620,0,2,7,4,5,128.0000,0,0,0.0000
485640,0,2,4,19,1,390.0000,0,0,0.0000
485660,0,0,4,18,1,0.0000,0,0,0.0000
485690,0,2,3,11,6,151.6667,0,0,0.0000
485730,0,2,4,7,8,112.0000,0,0,0.0000
485740,0,0,5,3,5,97.0000,0,0,0.0000
485760,0,2,3,5,25,0.0000,0,0,0.0000
485780,0,3,7,3,12,33.9167,0,0,0.0000
485800,0,2,2,7,31,4.4516,1,1,160.0000
485830,0,0,3,19,7,145.5714,0,0,0.0000
485860,0,2,4,20,4,50.2500,0,0,0.0000
485870,0,3,6,10,36,61.7500,0,0,0.0000
485880,0,1,4,4,2,5.5000,0,0,0.0000
485890,0,0,3,6,54,86.6852,3,1,90.6667
485900,0,3,3,7,2,181.5000,0,0,0.0000
485920,0,0,6,11,1,0.0000,0,0,0.0000
485950,0,-2,2,3,48,0.0625,0,0,0.0000
485970,0,1,3,8,5,0.0000,0,0,0.0000
486140,0,0,6,5,1,0.0000,0,0,0.0000
486150,0,0,2,1,29,126.2069,0,0,0.0000
486170,0,0,2,5,3,46.0000,0,0,0.0000
486230,1,0,4,5,1,13500.0000,0,0,0.0000
486290,0,1,6,7,1,24.0000,0,0,0.0000
486300,0,-2,1,2,3,19.3333,0,0,0.0000
486350,1,0,7,2,1,3868.0000,0,0,0.0000
486360,0,2,2,3,111,129.3423,0,0,0.0000
486470,0,0,3,5,9,0.1111,0,0,0.0000
486480,0,-1,2,3,23,0.0435,0,0,0.0000
486500,0,0,6,5,31,145.3226,0,0,0.0000
486510,0,3,4,5,6,42.6667,0,0,0.0000
486630,0,0,4,5,8,90.6250,0,0,0.0000
486650,0,3,1,14,16,41.0625,0,0,0.0000
486720,0,3,3,11,6,650.1667,0,0,0.0000
486780,0,3,8,5,28,52.5357,0,0,0.0000
486810,0,2,3,3,7,172.2857,0,0,0.0000
486820,0,-2,3,9,176,87.1875,0,0,0.0000
486850,0,2,6,4,2,315.5000,0,0,0.0000
486880,0,-2,7,4,18,87.2778,0,0,0.0000
487030,0,0,8,4,25,112.9200,0,0,0.0000
487160,0,1,8,18,1,0.0000,0,0,0.0000
487220,0,2,5,2,215,134.5628,1,1,202.0000
487270,0,0,4,16,15,111.6667,0,0,0.0000
487330,0,2,11,19,4,141.5000,0,0,0.0000
487370,0,2,3,3,18,300.7778,0,0,0.0000
487380,0,0,5,8,2,2.0000,0,0,0.0000
487420,0,0,2,2,14,149.5714,0,0,0.0000
487530,0,0,4,2,2,120.0000,0,0,0.0000
487580,0,0,2,2,11,3.0909,0,0,0.0000
487590,0,0,1,4,17,0.7059,0,0,0.0000
487600,0,0,1,2,24,8.7500,0,0,0.0000
487620,0,0,8,5,3,3.3333,0,0,0.0000
487700,0,3,2,10,20,143.6500,1,1,92.0000
487770,0,1,9,4,2,60.5000,0,0,0.0000
488040,0,1,8,3,3,0.0000,0,0,0.0000
488150,0,2,6,6,4,4.7500,0,0,0.0000
488210,0,0,1,5,157,3.3503,0,0,0.0000
488220,0,0,4,8,4,128.2500,0,0,0.0000
488280,0,3,4,4,72,87.6111,1,-1,3.0000
488310,0,4,7,4,9,99.1111,1,1,459.0000
488330,0,0,4,4,6,121.5000,0,0,0.0000
488360,0,-2,5,4,1,1.0000,0,0,0.0000
488460,0,0,6,3,14,63.6429,0,0,0.0000
488470,0,1,10,5,17,0.0000,0,0,0.0000
488550,0,3,7,8,2,155.0000,0,0,0.0000
488580,0,0,3,9,10,125.4000,0,0,0.0000
488590,0,1,5,5,1,30.0000,0,0,0.0000
488660,1,3,3,16,14,1648.4286,1,1,16.0000
488760,0,3,8,9,2,51.5000,0,0,0.0000
488890,0,0,2,2,9,153.1111,0,0,0.0000
488960,0,1,6,7,2,3.0000,0,0,0.0000
489050,0,0,2,6,1,0.0000,0,0,0.0000
489220,0,0,3,4,203,109.7931,1,-1,43.0000
489470,0,-2,2,4,8,58.7500,0,0,0.0000
489580,0,0,5,4,1,17.0000,0,0,0.0000
489610,0,3,3,7,21,179.2857,0,0,0.0000
489700,0,0,3,3,18,89.8889,1,1,139.0000
489730,0,0,4,5,7,145.1429,0,0,0.0000
489890,0,0,2,2,8,10.5000,0,0,0.0000
489900,0,0,1,2,6,52.0000,0,0,0.0000
489910,0,0,0,2,2,81.5000,0,0,0.0000
490090,0,2,0,2,6,50.0000,0,0,0.0000
490170,0,1,5,5,3,5.0000,0,0,0.0000
490230,0,3,3,9,87,3.2644,0,0,0.0000
490300,0,0,3,3,17,128.2941,0,0,0.0000
490380,0,-2,2,2,1,6.0000,0,0,0.0000
490390,0,3,2,6,16,435.5625,0,0,0.0000
490490,0,3,7,4,10,0.5000,0,0,0.0000
490820,0,3,8,4,27,66.0370,0,0,0.0000
490860,0,1,3,7,1,0.0000,0,0,0.0000
490880,0,1,8,3,19,154.2105,0,0,0.0000
490980,0,2,2,8,8,511.5000,0,0,0.0000
490990,0,0,5,7,2,2.5000,0,0,0.0000
491000,0,3,4,8,15,84.9333,0,0,0.0000
491030,0,0,4,6,4,128.7500,0,0,0.0000
491040,0,3,7,20,1,0.0000,0,0,0.0000
491070,0,0,3,9,1,62.0000,0,0,0.0000
491080,0,0,4,4,45,112.8000,0,0,0.0000
491090,0,0,2,4,3,38.6667,0,0,0.0000
491130,0,3,4,14,360,17.0306,3,3,322.3333
491160,0,2,3,7,10,109.3000,0,0,0.0000
491170,0,0,2,3,26,81.1538,0,0,0.0000
491210,0,1,2,2,2,5.0000,0,0,0.0000
491240,0,0,5,9,1,10.0000,0,0,0.0000
491260,0,0,10,8,26,74.9231,1,1,10.0000
491290,0,0,3,3,3,0.0000,0,0,0.0000
491330,0,3,4,4,27,220.1111,0,0,0.0000
491380,0,0,0,4,11,0.0000,0,0,0.0000
491390,0,1,3,2,2,0.0000,0,0,0.0000
491470,0,2,1,20,1,0.0000,0,0,0.0000
491510,0,2,1,5,3,1147.6667,0,0,0.0000
491520,0,0,10,7,9,15.6667,0,0,0.0000
491580,0,2,2,2,18,0.2778,0,0,0.0000
491620,0,2,9,12,2,62.0000,0,0,0.0000
491650,0,0,4,3,27,50.4074,0,0,0.0000
491720,0,0,4,4,6,130.1667,0,0,0.0000
491730,0,0,3,5,20,185.7000,0,0,0.0000
491950,0,3,4,19,3,1124.0000,0,0,0.0000
492080,1,2,1,4,2,5485.5000,0,0,0.0000
492130,0,3,5,18,24,118.0417,0,0,0.0000
492170,0,0,4,5,19,317.0000,0,0,0.0000
492270,0,3,4,5,1,18.0000,0,0,0.0000
492280,0,1,4,11,2,802.5000,0,0,0.0000
492340,0,3,5,8,3,13.3333,0,0,0.0000
492370,0,1,5,8,2,160.0000,0,0,0.0000
492430,0,0,5,11,17,105.1765,0,0,0.0000
492470,0,0,0,2,6,54.3333,0,0,0.0000
492510,0,1,0,2,8,61.3750,0,0,0.0000
492530,0,2,2,4,10,4.3000,0,0,0.0000
492630,0,3,4,19,3,81.6667,0,0,0.0000
492710,0,3,7,5,11,44.5455,0,0,0.0000
492800,0,0,4,12,157,569.7325,0,0,0.0000
492830,0,0,2,2,5,0.0000,0,0,0.0000
493000,0,0,7,8,1,0.0000,0,0,0.0000
493100,0,1,6,5,1,0.0000,0,0,0.0000
493340,0,3,5,20,14,0.0000,0,0,0.0000
493370,0,2,4,9,219,1015.5616,2,-2,130.0000
493380,0,0,10,3,2,1.0000,0,0,0.0000
493400,0,2,5,3,14,8.2857,0,0,0.0000
493650,0,-2,4,6,15,142.9333,0,0,0.0000
493720,0,2,1,7,2,74.5000,0,0,0.0000
493730,0,1,8,5,35,50.9714,0,0,0.0000
493760,0,-1,6,7,18,259.1111,0,0,0.0000
493780,0,0,5,3,6,113.0000,0,0,0.0000
493810,0,0,1,3,36,1.7222,0,0,0.0000
493920,0,0,1,1,5,0.4000,0,0,0.0000
494000,0,0,5,1,5,0.0000,0,0,0.0000
494020,0,0,3,1,5,0.0000,0,0,0.0000
494120,0,0,3,4,8,7.3750,0,0,0.0000
494150,0,3,5,4,9,11.0000,0,0,0.0000
494220,0,0,5,2,11,15.5455,0,0,0.0000
494310,0,1,4,6,1,0.0000,0,0,0.0000
494370,0,1,6,4,1,19.0000,0,0,0.0000
494380,0,0,4,3,1,0.0000,0,0,0.0000
494440,1,0,3,5,2,4015.0000,0,0,0.0000
494460,0,0,3,4,1,1043.0000,0,0,0.0000
494470,1,0,3,4,3,4173.0000,1,1,20.0000
494660,0,0,2,2,18,0.0000,0,0,0.0000
494680,0,3,0,17,2,97.5000,0,0,0.0000
494740,0,2,1,8,134,55.7985,0,0,0.0000
494780,0,0,5,3,1,0.0000,0,0,0.0000
494790,0,0,1,1,5,0.4000,0,0,0.0000
494810,0,3,8,8,9,24.5556,0,0,0.0000
494830,0,0,5,4,2,26.0000,0,0,0.0000
494970,0,0,1,3,5,1.2000,0,0,0.0000
494980,0,0,3,5,1,3.0000,0,0,0.0000
495010,0,-2,3,4,8,281.8750,0,0,0.0000
495030,0,1,8,7,16,0.0000,0,0,0.0000
495090,0,2,4,3,20,198.8000,0,0,0.0000
495110,0,3,4,16,7,110.2857,0,0,0.0000
495230,0,0,3,4,7,603.7143,0,0,0.0000
495300,0,0,4,5,3,6.6667,0,0,0.0000
495320,0,-2,6,5,3,6.3333,0,0,0.0000
495350,0,0,10,8,16,131.0000,0,0,0.0000
495540,0,0,8,3,1,0.0000,0,0,0.0000
495580,0,0,8,9,6,84.5000,0,0,0.0000
495700,0,1,1,9,77,20.8701,0,0,0.0000
495720,0,3,5,6,1,13.0000,0,0,0.0000
495730,0,0,4,3,1,0.0000,0,0,0.0000
495780,0,3,3,3,24,115.2083,0,0,0.0000
495890,0,4,3,20,142,152.3028,5,5,293.2000
495910,0,2,4,19,556,487.9191,1,1,345.0000
495960,0,0,3,20,13,363.8462,0,0,0.0000
495980,0,2,4,20,1,0.0000,0,0,0.0000
496030,0,0,3,3,1,293.0000,0,0,0.0000
496070,0,0,5,5,1,0.0000,0,0,0.0000
496160,0,0,5,3,2,0.0000,0,0,0.0000
496180,0,2,6,3,11,1.6364,0,0,0.0000
496230,0,0,10,3,1,11.0000,0,0,0.0000
496250,0,3,8,4,5,160.2000,1,1,369.0000
496300,0,3,5,20,737,137.0665,3,1,308.6667
496310,0,0,3,11,6,0.1667,0,0,0.0000
496350,1,3,3,3,1,11868.0000,0,0,0.0000
496380,0,0,1,4,5,0.0000,0,0,0.0000
496460,0,0,3,13,20,238.8000,0,0,0.0000
496490,0,0,2,2,1,706.0000,0,0,0.0000
496500,0,-2,4,8,18,202.1667,0,0,0.0000
496520,0,0,3,3,6,0.0000,0,0,0.0000
496530,0,0,2,13,1,0.0000,0,0,0.0000
496550,0,0,5,20,20,171.4000,0,0,0.0000
496590,0,0,4,20,4,168.5000,0,0,0.0000
496610,0,0,4,6,3,0.0000,0,0,0.0000
496630,1,1,3,6,2,1636.5000,0,0,0.0000
496650,0,2,2,3,2,0.0000,0,0,0.0000
496680,0,-2,3,4,32,149.2188,0,0,0.0000
496730,0,0,5,16,5,0.0000,0,0,0.0000
496760,0,2,1,9,72,0.0000,0,0,0.0000
496870,0,0,4,5,10,110.8000,0,0,0.0000
496890,0,3,4,9,43,86.7442,1,1,852.0000
496940,0,0,1,3,5,0.0000,0,0,0.0000
496950,0,-2,8,5,2,1.0000,0,0,0.0000
496990,1,2,3,20,1,6587.0000,0,0,0.0000
497040,0,0,6,12,1,27.0000,0,0,0.0000
497050,0,0,2,2,16,194.9375,0,0,0.0000
497060,0,0,1,2,1,0.0000,0,0,0.0000
497090,0,2,2,3,10,0.0000,0,0,0.0000
497180,1,3,4,7,41,366.6829,1,1,181.0000
497260,0,0,2,2,1,596.0000,0,0,0.0000
497270,0,0,2,5,16,4.3750,0,0,0.0000
497350,0,-2,4,4,15,132.7333,0,0,0.0000
497360,0,0,1,5,74,0.0000,0,0,0.0000
497400,0,2,4,4,14,349.0714,0,0,0.0000
497430,0,0,3,6,2,0.0000,0,0,0.0000
497440,0,0,7,8,1,0.0000,0,0,0.0000
497470,1,0,4,20,2,12004.5000,0,0,0.0000
497490,0,0,2,3,3,20.0000,0,0,0.0000
497580,0,0,4,16,1,136.0000,0,0,0.0000
497590,0,0,2,4,18,2.3889,0,0,0.0000
497670,0,1,3,5,3,0.6667,0,0,0.0000
497680,0,2,2,3,2,21.0000,0,0,0.0000
497720,0,0,4,1,6,126.8333,0,0,0.0000
497790,1,0,4,6,1,1748.0000,0,0,0.0000
497820,0,3,8,3,45,5.0889,0,0,0.0000
497850,1,3,11,9,51,291.9804,2,2,870.0000
497860,0,0,3,7,76,11.8158,0,0,0.0000
497940,0,0,5,9,27,4.3333,0,0,0.0000
498050,0,0,2,3,2,28.5000,0,0,0.0000
498190,0,2,7,4,5,90.0000,0,0,0.0000
498240,0,2,3,20,214,124.7570,9,7,404.2222
498280,0,-2,2,5,16,0.0000,0,0,0.0000
498300,0,0,1,4,1,0.0000,0,0,0.0000
498330,0,3,4,5,40,39.0250,0,0,0.0000
498360,0,0,2,3,16,0.0000,0,0,0.0000
498450,0,0,1,3,6,0.8333,0,0,0.0000
498470,0,1,6,10,2,97.0000,0,0,0.0000
498510,0,0,5,2,21,0.1905,0,0,0.0000
498570,0,3,2,2,9,15.7778,0,0,0.0000
498580,0,-2,3,18,4,240.5000,1,1,262.0000
